code,term,snomed_id,obj_type,vpid,bnf_code,bnf_name,form_route
9455911000001104,Methotrexate 10mg/0.4ml solution for injection pre-filled syringes (Special Order),9455911000001104,amp,9468211000001108,0801030P0AAFHFH,Methotrexate 10mg/0.4ml inj pre-filled syringes,solutioninjection.intramuscular
9456611000001100,Methotrexate 7.5mg/0.3ml solution for injection pre-filled syringes (Special Order),9456611000001100,amp,9469511000001100,0801030P0AAFIFI,Methotrexate 7.5mg/0.3ml inj pre-filled syringes,solutioninjection.subcutaneous
9456611000001100,Methotrexate 7.5mg/0.3ml solution for injection pre-filled syringes (Special Order),9456611000001100,amp,9469511000001100,0801030P0AAFIFI,Methotrexate 7.5mg/0.3ml inj pre-filled syringes,solutioninjection.intramuscular
9455211000001108,Methotrexate 12.5mg/0.5ml solution for injection pre-filled syringes (Special Order),9455211000001108,amp,9468311000001100,0801030P0AAFJFJ,Methotrexate 12.5mg/0.5ml inj pre-filled syringes,solutioninjection.subcutaneous
9455211000001108,Methotrexate 12.5mg/0.5ml solution for injection pre-filled syringes (Special Order),9455211000001108,amp,9468311000001100,0801030P0AAFJFJ,Methotrexate 12.5mg/0.5ml inj pre-filled syringes,solutioninjection.intramuscular
9454211000001107,Methotrexate 15mg/0.6ml solution for injection pre-filled syringes (Special Order),9454211000001107,amp,9468411000001107,0801030P0AAFKFK,Methotrexate 15mg/0.6ml inj pre-filled syringes,solutioninjection.subcutaneous
9454211000001107,Methotrexate 15mg/0.6ml solution for injection pre-filled syringes (Special Order),9454211000001107,amp,9468411000001107,0801030P0AAFKFK,Methotrexate 15mg/0.6ml inj pre-filled syringes,solutioninjection.intramuscular
9453611000001106,Methotrexate 17.5mg/0.7ml solution for injection pre-filled syringes (Special Order),9453611000001106,amp,9468511000001106,0801030P0AAFLFL,Methotrexate 17.5mg/0.7ml inj pre-filled syringes,solutioninjection.subcutaneous
9453611000001106,Methotrexate 17.5mg/0.7ml solution for injection pre-filled syringes (Special Order),9453611000001106,amp,9468511000001106,0801030P0AAFLFL,Methotrexate 17.5mg/0.7ml inj pre-filled syringes,solutioninjection.intramuscular
31406711000001106,Zlatal 20mg/0.8ml solution for injection pre-filled syringes (Nordic Pharma Ltd),31406711000001106,amp,9468611000001105,0801030P0BEAAFE,Zlatal 20mg/0.8ml solution for injection pre-filled syringes,solutioninjection.subcutaneous
31406711000001106,Zlatal 20mg/0.8ml solution for injection pre-filled syringes (Nordic Pharma Ltd),31406711000001106,amp,9468611000001105,0801030P0BEAAFE,Zlatal 20mg/0.8ml solution for injection pre-filled syringes,solutioninjection.intramuscular
31407211000001102,Zlatal 22.5mg/0.9ml solution for injection pre-filled syringes (Nordic Pharma Ltd),31407211000001102,amp,9468711000001101,0801030P0BEABFF,Zlatal 22.5mg/0.9ml inj pre-filled syringes,solutioninjection.subcutaneous
31407211000001102,Zlatal 22.5mg/0.9ml solution for injection pre-filled syringes (Nordic Pharma Ltd),31407211000001102,amp,9468711000001101,0801030P0BEABFF,Zlatal 22.5mg/0.9ml inj pre-filled syringes,solutioninjection.intramuscular
31407411000001103,Zlatal 25mg/1ml solution for injection pre-filled syringes (Nordic Pharma Ltd),31407411000001103,amp,9468811000001109,0801030P0BEACFG,Zlatal 25mg/1ml solution for injection pre-filled syringes,solutioninjection.subcutaneous
31407411000001103,Zlatal 25mg/1ml solution for injection pre-filled syringes (Nordic Pharma Ltd),31407411000001103,amp,9468811000001109,0801030P0BEACFG,Zlatal 25mg/1ml solution for injection pre-filled syringes,solutioninjection.intramuscular
31407911000001106,Zlatal 10mg/0.4ml solution for injection pre-filled syringes (Nordic Pharma Ltd),31407911000001106,amp,9468211000001108,0801030P0BEADFH,Zlatal 10mg/0.4ml solution for injection pre-filled syringes,solutioninjection.subcutaneous
31407911000001106,Zlatal 10mg/0.4ml solution for injection pre-filled syringes (Nordic Pharma Ltd),31407911000001106,amp,9468211000001108,0801030P0BEADFH,Zlatal 10mg/0.4ml solution for injection pre-filled syringes,solutioninjection.intramuscular
31408511000001100,Zlatal 7.5mg/0.3ml solution for injection pre-filled syringes (Nordic Pharma Ltd),31408511000001100,amp,9469511000001100,0801030P0BEAEFI,Zlatal 7.5mg/0.3ml inj pre-filled syringes,solutioninjection.subcutaneous
31408511000001100,Zlatal 7.5mg/0.3ml solution for injection pre-filled syringes (Nordic Pharma Ltd),31408511000001100,amp,9469511000001100,0801030P0BEAEFI,Zlatal 7.5mg/0.3ml inj pre-filled syringes,solutioninjection.intramuscular
31409011000001103,Zlatal 12.5mg/0.5ml solution for injection pre-filled syringes (Nordic Pharma Ltd),31409011000001103,amp,9468311000001100,0801030P0BEAFFJ,Zlatal 12.5mg/0.5ml inj pre-filled syringes,solutioninjection.subcutaneous
31409011000001103,Zlatal 12.5mg/0.5ml solution for injection pre-filled syringes (Nordic Pharma Ltd),31409011000001103,amp,9468311000001100,0801030P0BEAFFJ,Zlatal 12.5mg/0.5ml inj pre-filled syringes,solutioninjection.intramuscular
31409611000001105,Zlatal 15mg/0.6ml solution for injection pre-filled syringes (Nordic Pharma Ltd),31409611000001105,amp,9468411000001107,0801030P0BEAGFK,Zlatal 15mg/0.6ml solution for injection pre-filled syringes,solutioninjection.subcutaneous
31409611000001105,Zlatal 15mg/0.6ml solution for injection pre-filled syringes (Nordic Pharma Ltd),31409611000001105,amp,9468411000001107,0801030P0BEAGFK,Zlatal 15mg/0.6ml solution for injection pre-filled syringes,solutioninjection.intramuscular
31410211000001104,Zlatal 17.5mg/0.7ml solution for injection pre-filled syringes (Nordic Pharma Ltd),31410211000001104,amp,9468511000001106,0801030P0BEAHFL,Zlatal 17.5mg/0.7ml inj pre-filled syringes,solutioninjection.subcutaneous
31410211000001104,Zlatal 17.5mg/0.7ml solution for injection pre-filled syringes (Nordic Pharma Ltd),31410211000001104,amp,9468511000001106,0801030P0BEAHFL,Zlatal 17.5mg/0.7ml inj pre-filled syringes,solutioninjection.intramuscular
34161711000001105,Nordimet 7.5mg/0.3ml solution for injection pre-filled pens (Nordic Pharma Ltd),34161711000001105,amp,34168411000001106,0801030P0BFAAFM,Nordimet 7.5mg/0.3ml solution for injection pre-filled pens,solutioninjection.subcutaneous
34162611000001107,Nordimet 10mg/0.4ml solution for injection pre-filled pens (Nordic Pharma Ltd),34162611000001107,amp,34167711000001101,0801030P0BFABFN,Nordimet 10mg/0.4ml solution for injection pre-filled pens,solutioninjection.subcutaneous
34162911000001101,Nordimet 12.5mg/0.5ml solution for injection pre-filled pens (Nordic Pharma Ltd),34162911000001101,amp,34167811000001109,0801030P0BFACFP,Nordimet 12.5mg/0.5ml solution for injection pre-filled pens,solutioninjection.subcutaneous
34163211000001104,Nordimet 15mg/0.6ml solution for injection pre-filled pens (Nordic Pharma Ltd),34163211000001104,amp,34167911000001104,0801030P0BFADFQ,Nordimet 15mg/0.6ml solution for injection pre-filled pens,solutioninjection.subcutaneous
34163511000001101,Nordimet 17.5mg/0.7ml solution for injection pre-filled pens (Nordic Pharma Ltd),34163511000001101,amp,34168011000001102,0801030P0BFAEFR,Nordimet 17.5mg/0.7ml solution for injection pre-filled pens,solutioninjection.subcutaneous
34163811000001103,Nordimet 20mg/0.8ml solution for injection pre-filled pens (Nordic Pharma Ltd),34163811000001103,amp,34168111000001101,0801030P0BFAFFS,Nordimet 20mg/0.8ml solution for injection pre-filled pens,solutioninjection.subcutaneous
34164111000001107,Nordimet 22.5mg/0.9ml solution for injection pre-filled pens (Nordic Pharma Ltd),34164111000001107,amp,34168211000001107,0801030P0BFAGFT,Nordimet 22.5mg/0.9ml solution for injection pre-filled pens,solutioninjection.subcutaneous
34164411000001102,Nordimet 25mg/1ml solution for injection pre-filled pens (Nordic Pharma Ltd),34164411000001102,amp,34168311000001104,0801030P0BFAHFU,Nordimet 25mg/1ml solution for injection pre-filled pens,solutioninjection.subcutaneous
338311000001105,Azathioprine 25mg tablets (Kent Pharmaceuticals Ltd),338311000001105,amp,327071005,0802010G0AAADAD,Azathioprine 25mg tablets,tablet.oral
544611000001107,Azathioprine 25mg tablets (Mylan),544611000001107,amp,327071005,0802010G0AAADAD,Azathioprine 25mg tablets,tablet.oral
611111000001100,Azathioprine 25mg tablets (Alliance Healthcare (Distribution) Ltd),611111000001100,amp,327071005,0802010G0AAADAD,Azathioprine 25mg tablets,tablet.oral
744711000001104,Azathioprine 25mg tablets (A A H Pharmaceuticals Ltd),744711000001104,amp,327071005,0802010G0AAADAD,Azathioprine 25mg tablets,tablet.oral
3695011000001108,Azathioprine 25mg tablets (IVAX Pharmaceuticals UK Ltd),3695011000001108,amp,327071005,0802010G0AAADAD,Azathioprine 25mg tablets,tablet.oral
5866911000001101,Azathioprine 25mg tablets (Actavis UK Ltd),5866911000001101,amp,327071005,0802010G0AAADAD,Azathioprine 25mg tablets,tablet.oral
8388611000001100,Azathioprine 25mg tablets (Teva UK Ltd),8388611000001100,amp,327071005,0802010G0AAADAD,Azathioprine 25mg tablets,tablet.oral
13740711000001100,Azathioprine 25mg tablets (Tillomed Laboratories Ltd),13740711000001100,amp,327071005,0802010G0AAADAD,Azathioprine 25mg tablets,tablet.oral
15070411000001103,Azathioprine 25mg tablets (Sigma Pharmaceuticals Plc),15070411000001103,amp,327071005,0802010G0AAADAD,Azathioprine 25mg tablets,tablet.oral
17789111000001105,Azathioprine 25mg tablets (Phoenix Healthcare Distribution Ltd),17789111000001105,amp,327071005,0802010G0AAADAD,Azathioprine 25mg tablets,tablet.oral
21780411000001106,Azathioprine 25mg tablets (Waymade Healthcare Plc),21780411000001106,amp,327071005,0802010G0AAADAD,Azathioprine 25mg tablets,tablet.oral
22614111000001101,Azathioprine 25mg tablets (DE Pharmaceuticals),22614111000001101,amp,327071005,0802010G0AAADAD,Azathioprine 25mg tablets,tablet.oral
24505211000001107,Azathioprine 25mg tablets (Sandoz Ltd),24505211000001107,amp,327071005,0802010G0AAADAD,Azathioprine 25mg tablets,tablet.oral
29997811000001108,Azathioprine 25mg tablets (Mawdsley-Brooks & Company Ltd),29997811000001108,amp,327071005,0802010G0AAADAD,Azathioprine 25mg tablets,tablet.oral
41911000001104,Azathioprine 50mg tablets (A A H Pharmaceuticals Ltd),41911000001104,amp,327070006,0802010G0AAAEAE,Azathioprine 50mg tablets,tablet.oral
178511000001107,Azathioprine 50mg tablets (IVAX Pharmaceuticals UK Ltd),178511000001107,amp,327070006,0802010G0AAAEAE,Azathioprine 50mg tablets,tablet.oral
339911000001103,Azathioprine 50mg tablets (Actavis UK Ltd),339911000001103,amp,327070006,0802010G0AAAEAE,Azathioprine 50mg tablets,tablet.oral
428011000001101,Azathioprine 50mg tablets (Sandoz Ltd),428011000001101,amp,327070006,0802010G0AAAEAE,Azathioprine 50mg tablets,tablet.oral
715511000001100,Azathioprine 50mg tablets (Teva UK Ltd),715511000001100,amp,327070006,0802010G0AAAEAE,Azathioprine 50mg tablets,tablet.oral
843311000001103,Azathioprine 50mg tablets (Mylan),843311000001103,amp,327070006,0802010G0AAAEAE,Azathioprine 50mg tablets,tablet.oral
863111000001105,Azathioprine 50mg tablets (Kent Pharmaceuticals Ltd),863111000001105,amp,327070006,0802010G0AAAEAE,Azathioprine 50mg tablets,tablet.oral
888811000001106,Azathioprine 50mg tablets (Alliance Healthcare (Distribution) Ltd),888811000001106,amp,327070006,0802010G0AAAEAE,Azathioprine 50mg tablets,tablet.oral
10288111000001102,Azathioprine 50mg tablets (Focus Pharmaceuticals Ltd),10288111000001102,amp,327070006,0802010G0AAAEAE,Azathioprine 50mg tablets,tablet.oral
13386711000001105,Azathioprine 50mg tablets (Arrow Generics Ltd),13386711000001105,amp,327070006,0802010G0AAAEAE,Azathioprine 50mg tablets,tablet.oral
13740911000001103,Azathioprine 50mg tablets (Tillomed Laboratories Ltd),13740911000001103,amp,327070006,0802010G0AAAEAE,Azathioprine 50mg tablets,tablet.oral
15070611000001100,Azathioprine 50mg tablets (Sigma Pharmaceuticals Plc),15070611000001100,amp,327070006,0802010G0AAAEAE,Azathioprine 50mg tablets,tablet.oral
17790011000001100,Azathioprine 50mg tablets (Phoenix Healthcare Distribution Ltd),17790011000001100,amp,327070006,0802010G0AAAEAE,Azathioprine 50mg tablets,tablet.oral
18280311000001100,Azathioprine 50mg tablets (Strides Pharma UK Ltd),18280311000001100,amp,327070006,0802010G0AAAEAE,Azathioprine 50mg tablets,tablet.oral
18497511000001105,Azathioprine 50mg tablets (Almus Pharmaceuticals Ltd),18497511000001105,amp,327070006,0802010G0AAAEAE,Azathioprine 50mg tablets,tablet.oral
21780711000001100,Azathioprine 50mg tablets (Waymade Healthcare Plc),21780711000001100,amp,327070006,0802010G0AAAEAE,Azathioprine 50mg tablets,tablet.oral
22615211000001108,Azathioprine 50mg tablets (DE Pharmaceuticals),22615211000001108,amp,327070006,0802010G0AAAEAE,Azathioprine 50mg tablets,tablet.oral
27990111000001105,Azathioprine 50mg tablets (Ennogen Healthcare Ltd),27990111000001105,amp,327070006,0802010G0AAAEAE,Azathioprine 50mg tablets,tablet.oral
29998111000001100,Azathioprine 50mg tablets (Mawdsley-Brooks & Company Ltd),29998111000001100,amp,327070006,0802010G0AAAEAE,Azathioprine 50mg tablets,tablet.oral
36105511000001109,Azathioprine 50mg tablets (Ennogen Pharma Ltd),36105511000001109,amp,327070006,0802010G0AAAEAE,Azathioprine 50mg tablets,tablet.oral
37077111000001106,Azathioprine 50mg tablets (Relonchem Ltd),37077111000001106,amp,327070006,0802010G0AAAEAE,Azathioprine 50mg tablets,tablet.oral
8733511000001103,Azathioprine 10mg capsules (Special Order),8733511000001103,amp,8791311000001100,0802010G0AAAHAH,Azathioprine 10mg capsules,capsule.oral
8274811000001106,Azathioprine 50mg/5ml oral solution (Special Order),8274811000001106,amp,8308511000001103,0802010G0AAAPAP,Azathioprine 50mg/5ml oral solution,solution.oral
8272311000001109,Azathioprine 40mg/5ml oral solution (Special Order),8272311000001109,amp,8308711000001108,0802010G0AAAQAQ,Azathioprine 40mg/5ml oral liquid,solution.oral
8277711000001105,Azathioprine 40mg/5ml oral suspension (Special Order),8277711000001105,amp,8308611000001104,0802010G0AAAQAQ,Azathioprine 40mg/5ml oral liquid,suspension.oral
8262811000001108,Azathioprine 10mg/5ml oral solution (Special Order),8262811000001108,amp,8282111000001104,0802010G0AAARAR,Azathioprine 10mg/5ml oral liquid,solution.oral
8264111000001109,Azathioprine 10mg/5ml oral suspension (Special Order),8264111000001109,amp,8282211000001105,0802010G0AAARAR,Azathioprine 10mg/5ml oral liquid,suspension.oral
8268711000001102,Azathioprine 25mg/5ml oral solution (Special Order),8268711000001102,amp,8284011000001106,0802010G0AAASAS,Azathioprine 25mg/5ml oral solution,solution.oral
8279411000001108,Azathioprine 75mg/5ml oral solution (Special Order),8279411000001108,amp,8307911000001109,0802010G0AAATAT,Azathioprine 75mg/5ml oral liquid,solution.oral
8280411000001108,Azathioprine 75mg/5ml oral suspension (Special Order),8280411000001108,amp,8307811000001104,0802010G0AAATAT,Azathioprine 75mg/5ml oral liquid,suspension.oral
8263111000001107,Azathioprine 15mg/5ml oral solution (Special Order),8263111000001107,amp,8283111000001105,0802010G0AAAUAU,Azathioprine 15mg/5ml oral liquid,solution.oral
8264311000001106,Azathioprine 15mg/5ml oral suspension (Special Order),8264311000001106,amp,8283211000001104,0802010G0AAAUAU,Azathioprine 15mg/5ml oral liquid,suspension.oral
8259811000001108,Azathioprine 100mg/5ml oral solution (Special Order),8259811000001108,amp,8281911000001107,0802010G0AAAVAV,Azathioprine 100mg/5ml oral solution,solution.oral
8267211000001105,Azathioprine 20mg/5ml oral solution (Special Order),8267211000001105,amp,8283811000001103,0802010G0AAAWAW,Azathioprine 20mg/5ml oral solution,solution.oral
12068711000001104,Azathioprine 125mg/5ml oral suspension (Special Order),12068711000001104,amp,12080511000001109,0802010G0AAAXAX,Azathioprine 125mg/5ml oral liquid,suspension.oral
12069011000001106,Azathioprine 125mg/5ml oral solution (Special Order),12069011000001106,amp,12080411000001105,0802010G0AAAXAX,Azathioprine 125mg/5ml oral liquid,solution.oral
8273411000001106,Azathioprine 5mg/5ml oral solution (Special Order),8273411000001106,amp,8308311000001109,0802010G0AAAYAY,Azathioprine 5mg/5ml oral liquid,solution.oral
8275911000001102,Azathioprine 5mg/5ml oral suspension (Special Order),8275911000001102,amp,8308211000001101,0802010G0AAAYAY,Azathioprine 5mg/5ml oral liquid,suspension.oral
12212311000001105,Azathioprine 45mg/5ml oral suspension (Special Order),12212311000001105,amp,12211911000001100,0802010G0AABABA,Azathioprine 45mg/5ml oral liquid,suspension.oral
12215411000001106,Azathioprine 45mg/5ml oral solution (Special Order),12215411000001106,amp,12221811000001102,0802010G0AABABA,Azathioprine 45mg/5ml oral liquid,solution.oral
12214811000001107,Azathioprine 7mg/5ml oral suspension (Special Order),12214811000001107,amp,12222411000001109,0802010G0AABBBB,Azathioprine 7mg/5ml oral liquid,suspension.oral
12217811000001103,Azathioprine 7mg/5ml oral solution (Special Order),12217811000001103,amp,12222311000001102,0802010G0AABBBB,Azathioprine 7mg/5ml oral liquid,solution.oral
8268511000001107,Azathioprine 30mg/5ml oral solution (Special Order),8268511000001107,amp,8284211000001101,0802010G0AABCBC,Azathioprine 30mg/5ml oral liquid,solution.oral
8269111000001105,Azathioprine 30mg/5ml oral suspension (Special Order),8269111000001105,amp,8308811000001100,0802010G0AABCBC,Azathioprine 30mg/5ml oral liquid,suspension.oral
8264611000001101,Azathioprine 17.5mg/5ml oral solution (Special Order),8264611000001101,amp,8283311000001107,0802010G0AABDBD,Azathioprine 17.5mg/5ml oral liquid,solution.oral
8266011000001103,Azathioprine 17.5mg/5ml oral suspension (Special Order),8266011000001103,amp,8283411000001100,0802010G0AABDBD,Azathioprine 17.5mg/5ml oral liquid,suspension.oral
12093611000001103,Azathioprine 35mg/5ml oral suspension (Special Order),12093611000001103,amp,12097311000001101,0802010G0AABEBE,Azathioprine 35mg/5ml oral liquid,suspension.oral
12093911000001109,Azathioprine 35mg/5ml oral solution (Special Order),12093911000001109,amp,12097211000001109,0802010G0AABEBE,Azathioprine 35mg/5ml oral liquid,solution.oral
12209611000001109,Azathioprine 37.5mg/5ml oral suspension (Special Order),12209611000001109,amp,12211811000001105,0802010G0AABFBF,Azathioprine 37.5mg/5ml oral liquid,suspension.oral
12210411000001104,Azathioprine 37.5mg/5ml oral solution (Special Order),12210411000001104,amp,12211711000001102,0802010G0AABFBF,Azathioprine 37.5mg/5ml oral liquid,solution.oral
8288511000001105,Azathioprine 60mg/5ml oral solution (Special Order),8288511000001105,amp,8308111000001107,0802010G0AABGBG,Azathioprine 60mg/5ml oral liquid,solution.oral
8290111000001102,Azathioprine 60mg/5ml oral suspension (Special Order),8290111000001102,amp,8308011000001106,0802010G0AABGBG,Azathioprine 60mg/5ml oral liquid,suspension.oral
12093011000001105,Azathioprine 200mg/5ml oral suspension (Special Order),12093011000001105,amp,12097111000001103,0802010G0AABIBI,Azathioprine 200mg/5ml oral liquid,suspension.oral
12093311000001108,Azathioprine 200mg/5ml oral solution (Special Order),12093311000001108,amp,12097011000001104,0802010G0AABIBI,Azathioprine 200mg/5ml oral liquid,solution.oral
12070311000001107,Azathioprine 175mg/5ml oral suspension (Special Order),12070311000001107,amp,12080711000001104,0802010G0AABJBJ,Azathioprine 175mg/5ml oral liquid,suspension.oral
12070911000001108,Azathioprine 175mg/5ml oral solution (Special Order),12070911000001108,amp,12080611000001108,0802010G0AABJBJ,Azathioprine 175mg/5ml oral liquid,solution.oral
12092411000001105,Azathioprine 17mg/5ml oral suspension (Special Order),12092411000001105,amp,12096911000001103,0802010G0AABKBK,Azathioprine 17mg/5ml oral liquid,suspension.oral
12092711000001104,Azathioprine 17mg/5ml oral solution (Special Order),12092711000001104,amp,12096811000001108,0802010G0AABKBK,Azathioprine 17mg/5ml oral liquid,solution.oral
8742911000001104,Azathioprine 5mg capsules (Special Order),8742911000001104,amp,8791511000001106,0802010G0AABPBP,Azathioprine 5mg capsules,capsule.oral
8743211000001102,Azathioprine 30mg capsules (Special Order),8743211000001102,amp,8791411000001107,0802010G0AABRBR,Azathioprine 30mg capsules,capsule.oral
8265411000001103,Azathioprine 12mg/5ml oral solution (Special Order),8265411000001103,amp,8282511000001108,0802010G0AABSBS,Azathioprine 12mg/5ml oral liquid,solution.oral
8266211000001108,Azathioprine 12mg/5ml oral suspension (Special Order),8266211000001108,amp,8282611000001107,0802010G0AABSBS,Azathioprine 12mg/5ml oral liquid,suspension.oral
12213811000001109,Azathioprine 4mg/5ml oral suspension (Special Order),12213811000001109,amp,12222011000001100,0802010G0AABTBT,Azathioprine 4mg/5ml oral liquid,suspension.oral
12216011000001106,Azathioprine 4mg/5ml oral solution (Special Order),12216011000001106,amp,12221911000001107,0802010G0AABTBT,Azathioprine 4mg/5ml oral liquid,solution.oral
8260411000001105,Azathioprine 120mg/5ml oral solution (Special Order),8260411000001105,amp,8282311000001102,0802010G0AABXBX,Azathioprine 120mg/5ml oral liquid,solution.oral
8260811000001107,Azathioprine 120mg/5ml oral suspension (Special Order),8260811000001107,amp,8282411000001109,0802010G0AABXBX,Azathioprine 120mg/5ml oral liquid,suspension.oral
8261211000001100,Azathioprine 150mg/5ml oral solution (Special Order),8261211000001100,amp,8282911000001101,0802010G0AABYBY,Azathioprine 150mg/5ml oral liquid,solution.oral
8262911000001103,Azathioprine 150mg/5ml oral suspension (Special Order),8262911000001103,amp,8283011000001109,0802010G0AABYBY,Azathioprine 150mg/5ml oral liquid,suspension.oral
12214511000001109,Azathioprine 70mg/5ml oral suspension (Special Order),12214511000001109,amp,12222211000001105,0802010G0AABZBZ,Azathioprine 70mg/5ml oral liquid,suspension.oral
12217411000001100,Azathioprine 70mg/5ml oral solution (Special Order),12217411000001100,amp,12222111000001104,0802010G0AABZBZ,Azathioprine 70mg/5ml oral liquid,solution.oral
8265911000001106,Azathioprine 2.5mg/5ml oral solution (Special Order),8265911000001106,amp,8283511000001101,0802010G0AACBCB,Azathioprine 2.5mg/5ml oral liquid,solution.oral
8267811000001106,Azathioprine 2.5mg/5ml oral suspension (Special Order),8267811000001106,amp,8283611000001102,0802010G0AACBCB,Azathioprine 2.5mg/5ml oral liquid,suspension.oral
12215111000001101,Azathioprine 80mg/5ml oral suspension (Special Order),12215111000001101,amp,12222611000001107,0802010G0AACCCC,Azathioprine 80mg/5ml oral liquid,suspension.oral
12218111000001106,Azathioprine 80mg/5ml oral solution (Special Order),12218111000001106,amp,12222511000001108,0802010G0AACCCC,Azathioprine 80mg/5ml oral liquid,solution.oral
8291411000001103,Azathioprine 90mg/5ml oral solution (Special Order),8291411000001103,amp,8307711000001107,0802010G0AACDCD,Azathioprine 90mg/5ml oral liquid,solution.oral
8292211000001109,Azathioprine 90mg/5ml oral suspension (Special Order),8292211000001109,amp,8307511000001102,0802010G0AACDCD,Azathioprine 90mg/5ml oral liquid,suspension.oral
8262111000001101,Azathioprine 13mg/5ml oral solution (Special Order),8262111000001101,amp,8282711000001103,0802010G0AACECE,Azathioprine 13mg/5ml oral liquid,solution.oral
8263511000001103,Azathioprine 13mg/5ml oral suspension (Special Order),8263511000001103,amp,8282811000001106,0802010G0AACECE,Azathioprine 13mg/5ml oral liquid,suspension.oral
16012511000001109,Azathioprine 250mg/5ml oral solution (Special Order),16012511000001109,amp,16035911000001102,0802010G0AACGCG,Azathioprine 250mg/5ml oral liquid,solution.oral
16014711000001109,Azathioprine 250mg/5ml oral suspension (Special Order),16014711000001109,amp,16036011000001105,0802010G0AACGCG,Azathioprine 250mg/5ml oral liquid,suspension.oral
8278511000001101,Azathioprine 50mg/5ml oral suspension (Drug Tariff Special Order),8278511000001101,amp,8308411000001102,0802010G0AACHCH,Azathioprine 50mg/5ml oral suspension,suspension.oral
8269711000001106,Azathioprine 25mg/5ml oral suspension (Drug Tariff Special Order),8269711000001106,amp,8284111000001107,0802010G0AACICI,Azathioprine 25mg/5ml oral suspension,suspension.oral
8260111000001100,Azathioprine 100mg/5ml oral suspension (Drug Tariff Special Order),8260111000001100,amp,8282011000001100,0802010G0AACJCJ,Azathioprine 100mg/5ml oral suspension,suspension.oral
8268111000001103,Azathioprine 20mg/5ml oral suspension (Drug Tariff Special Order),8268111000001103,amp,8283911000001108,0802010G0AACKCK,Azathioprine 20mg/5ml oral suspension,suspension.oral
31000011000001104,Azathioprine 65mg/5ml oral suspension (Special Order),31000011000001104,amp,31002111000001104,0802010G0AACLCL,Azathioprine 65mg/5ml oral suspension,suspension.oral
284711000001102,Imuran 25mg tablets (Aspen Pharma Trading Ltd),284711000001102,amp,327071005,0802010G0BCAAAD,Imuran 25mg tablets,tablet.oral
675711000001108,Imuran 50mg tablets (Aspen Pharma Trading Ltd),675711000001108,amp,327070006,0802010G0BCABAE,Imuran 50mg tablets,tablet.oral
906711000001106,Imuran 50mg powder for solution for injection vials (Aspen Pharma Trading Ltd),906711000001106,amp,327072003,0802010G0BCACAA,Imuran 50mg powder for solution for injection vials,solutioninjection.intravenous
318611000001108,Immunoprin 50mg tablets (Ashbourne Pharmaceuticals Ltd),318611000001108,amp,327070006,0802010G0BEAAAE,Immunoprin 50mg tablets,tablet.oral
26658011000001100,Azapress 50mg tablets (Ennogen Pharma Ltd),26658011000001100,amp,327070006,0802010G0BHAAAE,Azapress 50mg tablets,tablet.oral
18164311000001107,Mycophenolate mofetil 250mg capsules (Actavis UK Ltd),18164311000001107,amp,327104000,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules,capsule.oral
18310411000001102,Mycophenolate mofetil 250mg capsules (A A H Pharmaceuticals Ltd),18310411000001102,amp,327104000,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules,capsule.oral
18342411000001105,Mycophenolate mofetil 250mg capsules (Alliance Healthcare (Distribution) Ltd),18342411000001105,amp,327104000,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules,capsule.oral
18464211000001103,Mycophenolate mofetil 250mg capsules (Accord Healthcare Ltd),18464211000001103,amp,327104000,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules,capsule.oral
18477711000001105,Mycophenolate mofetil 250mg capsules (Dr Reddy's Laboratories (UK) Ltd),18477711000001105,amp,327104000,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules,capsule.oral
18622711000001109,Mycophenolate mofetil 250mg capsules (Phoenix Healthcare Distribution Ltd),18622711000001109,amp,327104000,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules,capsule.oral
18728911000001102,Mycophenolate mofetil 250mg capsules (Sigma Pharmaceuticals Plc),18728911000001102,amp,327104000,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules,capsule.oral
20312011000001106,Mycophenolate mofetil 250mg capsules (Sandoz Ltd),20312011000001106,amp,327104000,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules,capsule.oral
21808611000001106,Mycophenolate mofetil 250mg capsules (Waymade Healthcare Plc),21808611000001106,amp,327104000,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules,capsule.oral
21842611000001101,Mycophenolate mofetil 250mg capsules (Cubic Pharmaceuticals Ltd),21842611000001101,amp,327104000,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules,capsule.oral
22352411000001100,Mycophenolate mofetil 250mg capsules (AM Distributions (Yorkshire) Ltd),22352411000001100,amp,327104000,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules,capsule.oral
22409911000001101,Mycophenolate mofetil 250mg capsules (DE Pharmaceuticals),22409911000001101,amp,327104000,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules,capsule.oral
22605811000001106,Mycophenolate mofetil 250mg capsules (Colorama Pharmaceuticals Ltd),22605811000001106,amp,327104000,0802010M0AAAAAA,Mycophenolate mofetil 250mg capsules,capsule.oral
